town,zip,home_price,price_per_sqft,interior_sqft,lot_size_sqft,bedrooms,bathrooms
Kansas City,64112,510735.61983340746,221.77439634502505,2302.951234455539,13943.683389609028,4,2
Kansas City,64112,603469.0820284182,213.10914774011582,2831.7371094944356,7574.565768546318,3,5
Kansas City,64112,358953.1583246314,161.41842337592922,2223.743429141674,7191.386172132926,2,4
Kansas City,64112,271763.5979515184,154.91825168173511,1754.2387355999276,11857.692633562609,7,5
Kansas City,64112,349169.3005871636,196.43843902262734,1777.49987387623,14264.667878431668,1,4
Kansas City,64112,344017.66783415794,162.9935707410785,2110.6210893474017,7904.105362385518,2,1
Kansas City,64112,272894.95643394324,189.49900631489794,1440.0864771842812,5036.550191740971,4,3
Kansas City,64112,332113.28899554093,173.11348300915571,1918.471532214368,2759.528335009201,3,3
Kansas City,64112,357723.98101010895,136.76736076624184,2615.5654317371723,5300.555823716702,3,2
Kansas City,64112,142784.42418979882,124.18916303862034,1149.7333639763378,5524.066057182489,7,2
Kansas City,64112,563140.6504697114,192.975912194482,2918.1914160466604,8530.739173342929,4,2
Kansas City,64112,449920.58365757624,170.9094716703473,2632.5081884600854,6503.584022350774,2,5
Kansas City,64112,303360.6738177986,171.1465271203973,1772.5201844405055,12087.856152933697,4,2
Kansas City,64112,469469.335076758,206.11036024351097,2277.757093443043,5538.10053869859,5,3
Kansas City,64112,436763.23197311955,219.47992981318697,1989.9916696022087,7730.834722493782,1,1
Kansas City,64112,484069.4061537847,179.00024679783684,2704.2946298308375,16278.31750049096,3,2
Kansas City,64112,450204.19055015093,177.09510949941188,2542.16049117746,9821.134743838104,2,5
Kansas City,64112,281123.62150151643,200.63125414050663,1401.1955550287253,7716.94852154044,4,1
Kansas City,64112,342307.1315900208,148.64326719404525,2302.8768006233236,5574.902768234858,6,3
Kansas City,64112,364304.31158402364,192.8770581911344,1888.7902739734388,5471.225894425278,5,1
Kansas City,64112,410228.44728880504,202.07977183817528,2030.0322172637568,4802.1973283646175,3,4
Kansas City,64112,340899.13377559796,205.6727045695473,1657.4835950597637,5782.507558233429,4,3
Kansas City,64112,407602.67470290785,132.41157646979474,3078.3008976249803,12589.221922639479,4,3
Kansas City,64112,426332.3561540336,165.3162398993336,2578.8897473934876,7002.789564630133,6,3
Kansas City,64112,267806.6585508631,162.04345936883345,1652.6841601258209,3559.349131972019,2,2
Kansas City,64112,269802.66527957027,189.4262853452087,1424.314818758571,23111.79556028237,5,3
Kansas City,64112,361290.9730293891,200.0882041383148,1805.658532372252,9693.161688890237,1,3
Kansas City,64112,506556.1544609507,228.52965950124653,2216.5882343958406,3439.3259292049843,3,4
Kansas City,64112,364810.32577072235,172.77368885983597,2111.4923700371855,6136.976445799681,3,4
Kansas City,64112,469743.5015040716,172.7007066960827,2719.9859832115358,8550.35986363425,2,2
Kansas City,64112,530090.5069856659,218.8144933325011,2422.5566547832054,22246.76929084664,5,4
Kansas City,64112,493927.7446671146,194.9325231056866,2533.8395912483093,4114.733490761051,6,4
Kansas City,64112,479269.39840909856,222.1172702299517,2157.731354761044,14368.897478216513,3,5
Kansas City,64112,273566.4271878775,194.71279608025887,1404.9740576634513,18525.226500651876,5,1
Kansas City,64112,292045.58679264056,154.23709881743133,1893.4847000612451,5486.271926471691,5,2
Kansas City,64112,386986.1423355249,149.3097382721727,2591.834576992549,6772.927191528124,3,1
Kansas City,64112,281090.99405320594,143.1961903437198,1962.9781586960623,4295.87815019463,3,2
Kansas City,64112,462628.72690855595,205.16381008814608,2254.9236471568415,7080.64395051124,4,1
Kansas City,64112,403771.1752988072,219.90417376390926,1836.1232912854985,7826.282001575805,4,3
Kansas City,64112,366445.1132437103,238.40196846704103,1537.0892933477232,11884.45852837263,4,6
Kansas City,64112,405337.7510737264,210.23231222572295,1928.04686768855,15387.440493290893,5,1
Kansas City,64112,470837.3779925749,219.18308455880316,2148.1465092998865,5106.855756054603,6,7
Kansas City,64112,287587.6135113492,170.3927327755264,1687.7927176050055,2457.2590050505396,5,1
Kansas City,64112,289175.5434226097,154.2567174181641,1874.6382540910893,7898.672237256671,5,5
Kansas City,64112,330834.7824585339,210.42754587136318,1572.2028268142094,9540.673301634457,3,3
Kansas City,64112,521678.018122645,198.3227638185659,2630.449516122608,9291.427067207904,3,4
Kansas City,64112,350319.5683317163,189.6378515374861,1847.3082535554242,6576.071911718603,6,2
Kansas City,64112,564613.0951106326,197.47427091458022,2859.1729570424013,8621.790704811674,3,5
Kansas City,64112,570206.1431335049,195.67741598867624,2914.0110025088557,19860.01525395863,2,3
Kansas City,64112,433686.897653207,222.56981108317052,1948.5432257977955,10059.143713005416,3,2
Kansas City,64112,344424.85799766646,222.88247395415826,1545.320508549751,6394.386439719231,5,1
Kansas City,64112,238285.39255929785,201.86517665359185,1180.4185174949935,5925.842383953266,3,4
Kansas City,64112,289427.9996182786,210.30782851596288,1376.2112502450677,7224.876403521902,5,5
Kansas City,64112,283523.1612627464,201.0209241238554,1410.4161668665831,21359.263192806044,2,3
Kansas City,64112,487555.67627358553,173.71978393655687,2806.5639112908566,7166.813366241464,4,5
Kansas City,64112,425354.1785420233,207.8096497918559,2046.845172820714,7905.549134411135,6,4
Kansas City,64112,323498.6884801086,147.5918077948194,2191.8471852437306,5989.772306401957,5,3
Kansas City,64112,246690.12652099895,216.1331670607471,1141.3802419860133,15468.899991544235,2,6
Kansas City,64112,225773.07947475195,153.18992756271973,1473.8115166371815,25928.529680417087,3,2
Kansas City,64112,483097.50777088554,194.63092011217515,2482.12107044684,10483.571065114607,3,3
Kansas City,64112,348140.1939238373,162.9703375108389,2136.218156268364,8407.341262171381,8,3
Kansas City,64112,387382.6344604757,202.12184788667705,1916.5797191685492,8178.520297982089,3,2
Kansas City,64112,425208.81678545603,185.68028026276116,2290.0052508738763,1913.3535128785588,4,1
Kansas City,64112,424970.0291982343,141.98560432919658,2993.050113819514,12510.046734593847,4,4
Kansas City,64112,373308.35668567097,198.4072758205468,1881.5255395337254,8670.629469053618,7,4
Kansas City,64112,344859.18177541724,170.4513968129567,2023.211239235812,10344.415119325302,3,4
Kansas City,64112,440873.82201383467,211.29726187580985,2086.5098681352465,5220.348829463884,3,3
Kansas City,64112,674989.9557736698,186.66711199327537,3616.008993582041,6351.98532911218,3,4
Kansas City,64112,232584.4131146341,197.69961277544544,1176.4535592632249,6251.5321629563205,2,4
Kansas City,64112,376989.87453284,159.82333588882665,2358.7911767470223,14767.300816186962,4,1
Kansas City,64112,328723.5768234451,170.1319388473067,1932.1685219756077,6373.734998318283,6,2
Kansas City,64112,398173.48920445854,173.7906407016682,2291.1100827804044,27911.470544002994,5,5
Kansas City,64112,355321.32011006365,210.6129575831502,1687.0819544413948,10360.069995064365,5,2
Kansas City,64112,458820.1425513379,233.58733288457077,1964.233834452264,3721.1469687012946,4,3
Kansas City,64112,389790.3007134656,164.08961939583403,2375.4720264977454,7406.17243766245,3,4
Kansas City,64112,938642.6364945822,216.7758253856194,4330.0152811082335,5411.013796581667,5,2
Kansas City,64112,306362.4100080245,125.89096552947782,2433.553581224132,2144.2976434043885,4,2
Kansas City,64112,246427.19127612666,153.1992648111219,1608.5402993280984,20886.94046952249,4,5
Kansas City,64112,285791.00084065663,159.78947650827934,1788.5470751000842,12198.671678644312,2,6
Kansas City,64112,264111.83516007254,148.7671954934517,1775.336520151702,11016.189157283652,5,2
Kansas City,64112,180613.2180787553,142.2982348220916,1269.2583172557765,8834.66986066582,4,2
Kansas City,64112,362874.0147479646,198.19169804584158,1830.9243945426622,3491.1493214374755,2,6
Kansas City,64112,431402.63597015553,180.63728183595737,2388.225905446952,5985.089290501831,2,1
Kansas City,64112,285220.8695387211,197.25126440325624,1445.9773953875483,13256.791757147002,2,3
Kansas City,64112,532266.0339874385,205.9594376116287,2584.324564874352,4257.6166156103955,3,2
Kansas City,64112,435931.26411744073,194.0658149153685,2246.3063075150512,1751.3377980728278,4,3
Kansas City,64112,339342.04038585065,205.04375123474162,1654.9738206718596,6980.90061935206,4,3
Kansas City,64112,354463.2040428997,184.68347841279078,1919.3011041877278,7347.697576581496,4,2
Kansas City,64112,454854.46631613106,153.40071359107483,2965.13918135121,8677.900239608838,2,4
Kansas City,64112,516529.8877829973,216.24297908498778,2388.6550674091054,12385.825671654327,4,4
Kansas City,64112,339050.7825357275,170.13810039885874,1992.7975082646556,11728.303570006152,3,4
Kansas City,64112,300615.8091454007,160.43844941429526,1873.7142514331447,9343.710328719646,2,2
Kansas City,64112,368180.59777412633,181.64927802579376,2026.8761966774543,16391.458476198608,2,1
Kansas City,64112,281823.4718378681,161.07631471975375,1749.6270157918282,3215.7469811040633,2,3
Kansas City,64112,205536.46605461132,174.94424517139683,1174.868403663365,10828.59835680676,5,2
Kansas City,64112,650236.7653206072,196.26161750720846,3313.1122303968823,11650.680143011967,4,5
Kansas City,64112,405951.92644140025,196.3816528193257,2067.158110818441,3802.67273203079,3,5
Kansas City,64112,354730.6718085381,161.4956962054477,2196.533283198243,3246.960008082738,3,2
Kansas City,64112,339008.38025956985,172.97693193698638,1959.8473418586643,5113.459933483906,4,1
Kansas City,64112,358562.5847697363,216.7054153020406,1654.6083274844673,5379.076344040895,3,3
Kansas City,64112,380622.7298039429,200.52647309590282,1898.117111060484,12572.265282634411,5,3
Kansas City,64112,326232.78741795366,244.72040824404274,1333.083700533158,5532.934199461024,3,5
Kansas City,64112,771802.2431801237,219.66709815980718,3513.508621207532,4785.700603067575,4,2
Kansas City,64112,319338.4222719459,218.6639123078012,1460.40752176075,5542.58666960795,6,2
Kansas City,64112,227024.6165424099,147.77731386426504,1536.2616264018327,15652.348070294474,6,3
Kansas City,64112,370511.1613667486,208.01388861380184,1781.1847268267693,8062.853823998018,3,7
Kansas City,64112,508005.65569348703,185.14330163989584,2743.8511206933063,7184.248538125354,2,2
Kansas City,64112,341666.6633186064,171.20553990084846,1995.6519135798897,7489.022206355625,2,1
Kansas City,64112,279311.48117838526,191.33350545053787,1459.8147905181763,17368.83906313268,5,2
Kansas City,64112,579778.4928949028,213.09072430568116,2720.805867003407,5103.56086907501,2,2
Kansas City,64112,478979.79532193224,200.6505299743674,2387.13446400127,17614.924334061554,5,1
Kansas City,64112,368625.21569980594,162.0375651683297,2274.9367735615288,9076.959875103506,2,2
Kansas City,64112,493240.8382387849,207.4147660565686,2378.0410990809714,7265.88359013487,6,2
Kansas City,64112,610657.5587515342,168.78105555335443,3618.0456198088855,35872.88940527484,2,5
Kansas City,64112,661646.0384625569,192.6959355738457,3433.627369940028,4246.341751022932,2,7
Kansas City,64112,298336.62609015463,178.13786653601136,1674.7513142010407,6470.349243377095,3,2
Kansas City,64112,538647.7773995654,180.50294871578703,2984.149462553653,3818.9778114378987,5,2
Kansas City,64112,455347.5711270302,208.08058896477155,2188.323155910143,14167.048275612717,1,2
Kansas City,64112,354819.18022921396,157.51029691061385,2252.67291846051,22042.114124987558,5,3
Kansas City,64112,314009.8643084497,241.0847635068456,1302.4873896667193,21788.781135616096,1,1
Kansas City,64112,258481.00621793995,135.64960603313523,1905.505027082796,16673.335947480045,2,6
Kansas City,64112,275707.18122810696,169.8985920411219,1622.774961910075,7105.500916271888,4,3
Kansas City,64112,481800.9066148832,196.99389675297405,2445.7656534357043,6425.644616634692,2,3
Kansas City,64112,527557.8118777829,202.98758293227328,2598.9659281464637,2935.0945816152284,5,2
Kansas City,64112,217601.17072145612,183.81723244045537,1183.7909201029045,27138.833232573375,4,2
Kansas City,64112,365884.23243098444,185.02337596482332,1977.5027372787017,10599.728510456276,3,2
Kansas City,64112,521493.95127616933,198.12314436370394,2632.1707791939666,5955.215550788515,5,7
Kansas City,64112,341902.79880316806,180.16132551331097,1897.7591213265525,17748.05043199608,8,3
Kansas City,64112,538351.7639576112,225.6314127252587,2385.9787848473834,4462.828829276584,5,2
Kansas City,64112,456161.8830649902,210.12715877835657,2170.884933280579,10210.481209016012,5,1
Kansas City,64112,457108.7449940171,211.06428129422724,2165.732364524529,7212.849304576149,4,5
Kansas City,64112,296509.2671932774,159.58292560760685,1858.026264804508,11735.844907054245,4,1
Kansas City,64112,270520.1621299789,184.40756075297455,1466.9689302617994,7700.593610555862,3,5
Kansas City,64112,267728.0976178049,178.21860599853827,1502.2454929313092,3349.7469544975215,3,2
Kansas City,64112,376268.0544846683,158.47869228826124,2374.2501219044893,8371.117308700537,4,4
Kansas City,64112,393055.94193481107,196.71261624746975,1998.1226900075192,15010.651165330895,4,3
Kansas City,64112,329560.0351136859,171.5788758338329,1920.7494717056616,7860.983282467926,3,3
Kansas City,64112,366600.3225668148,204.97770251474245,1788.4887871667313,12736.993262455671,4,4
Kansas City,64112,288643.20067115105,156.67052229255464,1842.3580674107964,4272.17835381699,4,2
Kansas City,64112,606441.5032906288,234.75368243620036,2583.3098633306554,7874.936063183596,4,2
Kansas City,64112,295382.32334261644,161.53761538904453,1828.5668178970113,5499.929470587677,5,2
Kansas City,64112,274121.4533106692,192.7692592787576,1422.0185019970988,12523.790128054452,4,3
Kansas City,64112,500007.116614913,208.79770546465875,2394.6964144179474,8152.596610597248,9,2
Kansas City,64112,322392.4329866296,170.65520647676294,1889.1450172692373,12103.392043401203,4,2
Kansas City,64112,421850.79938269855,210.49443343858374,2004.0947995224897,15364.625126108887,3,2
Kansas City,64112,452398.05385937646,152.21961977137624,2972.0088286835053,12114.616354120431,5,4
Kansas City,64112,449615.0976373442,227.28130892976617,1978.2317329767006,9424.499252892092,1,7
Kansas City,64112,399769.2985128545,187.02610159808393,2137.505380783439,4395.2050554240095,5,3
Kansas City,64112,251645.50401714887,169.9337608396152,1480.8446701456448,7986.637840447133,3,1
Kansas City,64112,335505.64289837715,178.25455587178018,1882.1714892925868,5810.039099145421,2,1
Kansas City,64112,484625.0973085175,209.27529048701447,2315.730137947597,6507.811129520394,3,4
Kansas City,64112,229493.90984699692,170.26846633229292,1347.8356550127178,6389.915542907284,2,4
Kansas City,64112,346348.20344783564,165.65210616345405,2090.816781442448,4443.694818926393,2,5
Kansas City,64112,367923.18093656574,180.42819371894203,2039.1667918024486,2472.026817894551,5,3
Kansas City,64112,308754.93938783865,153.68153413406114,2009.0568533660146,5357.812160175249,4,1
Kansas City,64112,612287.3509135384,237.59521643087714,2577.018847901213,8984.215577243762,3,3
Kansas City,64112,369183.7858237347,170.77406661623942,2161.8258154697355,3562.7592483842745,4,4
Kansas City,64112,603981.5669430484,209.9106961207273,2877.3263016367523,8075.629991290677,4,3
Kansas City,64112,298572.02086711075,192.49401025667757,1551.0717474740404,25018.175889013426,4,2
Kansas City,64112,327228.7108077566,159.06846152378253,2057.1564449237612,14780.008266620733,6,3
Kansas City,64112,378681.18825233914,186.46330089294423,2030.8617644270635,21446.606916537803,5,3
Kansas City,64112,317456.8319150705,208.57776580541474,1522.0070590420967,10115.999383245233,2,2
Kansas City,64112,458013.9870126866,181.3597180549264,2525.444966086532,16118.173681563077,3,2
Kansas City,64112,782331.4317877062,220.0306003626266,3555.5574110981224,5181.334784066116,4,5
Kansas City,64112,426147.02547003014,215.22681266323187,1979.9904119605574,5434.87967528797,4,3
Kansas City,64112,479074.50704984285,212.35456189873258,2256.0123162237664,1546.4429427098503,6,5
Kansas City,64112,352891.4433211029,173.7621384886036,2030.8880081160355,16299.40861889594,3,2
Kansas City,64112,260178.1069345354,156.40035059558116,1663.5391541244173,20158.69944714312,4,2
Kansas City,64112,213733.21791618012,169.45292178167125,1261.313264291548,5740.436165534217,5,4
Kansas City,64112,320229.9763653063,192.1236670134945,1666.7908818480641,6869.35707782721,3,3
Kansas City,64112,283488.38604738214,201.90902615198152,1404.0401830970843,5089.218454382868,3,2
Kansas City,64112,383126.0177974759,125.83794430943365,3044.5985104093456,10064.694164268272,2,2
Kansas City,64112,360134.0860026404,186.40287497747985,1932.0200187156438,15711.62790103299,4,2
Kansas City,64112,348426.85557826015,191.05562881830988,1823.6932234517267,2811.6692815780225,5,2
Kansas City,64112,444183.1424420602,178.8602873165743,2483.408413941978,10227.750466807527,7,1
Kansas City,64112,334649.60975079134,222.77856548633002,1502.1625128981534,6776.349117312692,3,4
Kansas City,64112,325740.7477802052,198.437522288616,1641.5279934126268,8563.236177782615,6,5
Kansas City,64112,451653.0615384217,223.30816737077066,2022.5550496257383,10536.421219192527,5,2
Kansas City,64112,464394.0492523044,180.58429321305542,2571.619275350858,7145.766464067594,8,4
Kansas City,64112,479846.483763231,212.8742136639851,2254.131562034342,7517.919441260369,5,1
Kansas City,64112,491713.9595373546,232.40286618160064,2115.7826820996565,7036.539078666259,4,4
Kansas City,64112,452873.9850460203,223.3502022656635,2027.6408100465928,14319.629134277266,3,2
Kansas City,64112,342961.32034133346,156.05604216275933,2197.6804972641844,10285.11308061143,6,3
Kansas City,64112,375436.9404294894,179.52846504723982,2091.2390708108583,9132.063336618387,7,4
Kansas City,64112,272003.61223993544,176.96728665328567,1537.027647221856,3731.7246857345626,3,3
Kansas City,64112,402949.62038479303,200.32643608219425,2011.465028107734,6374.423756055284,3,2
Kansas City,64112,312949.10133953684,205.84412459585434,1520.320786196681,13717.097368921037,3,2
Kansas City,64112,331045.99615380005,163.14561903698652,2029.1442584109418,8183.005351756943,2,3
Kansas City,64112,332431.5369966569,188.52910527784772,1763.2902702568429,11883.613370248244,5,2
Kansas City,64112,488023.10162209603,130.08314429995505,3751.6244264266657,23088.822405625986,6,3
Kansas City,64112,446886.5027771498,226.996529464921,1968.6931065887047,14918.546690154048,6,3
Kansas City,64112,241155.38708750127,172.2863393193763,1399.735974658204,8459.893156640588,6,4
Kansas City,64112,361864.99218898953,188.19388306397676,1922.830786513784,5887.597616853695,4,6
Kansas City,64112,402925.0257491215,177.96151108176122,2264.1133091076354,1728.599916525728,6,3
Kansas City,64112,660794.2016379475,218.71246894871305,3021.291857817673,7231.240427539899,4,3
Kansas City,64112,183944.4849792167,107.19542592630107,1715.9732646212171,6578.679518964911,1,2
Kansas City,64112,249228.4421259628,186.16500177175735,1338.7502471142386,10111.377331439682,3,5
Kansas City,64112,447949.58163490926,183.6676567932307,2438.9137938379745,7294.3378156362405,3,3
Kansas City,64112,244900.16832483685,173.93067614756464,1408.0332104099966,6600.929721580852,4,3
Kansas City,64112,418927.5630382245,234.9548490317967,1783.0130544849092,2750.5535528722085,4,1
Kansas City,64112,301640.36638687213,161.78965546406212,1864.3983481000407,4551.518184310148,5,2
Kansas City,64112,406916.2703619455,208.2360480836237,1954.1106072015712,10648.639805018416,5,2
Kansas City,64112,464435.0431089991,196.60311869343246,2362.297435541716,22398.32368029286,4,2
Kansas City,64112,371990.10718123283,221.94560071510548,1676.041813771871,7545.311005369091,3,3
Kansas City,64112,311871.63157648966,167.95237516619613,1856.905156999889,9738.900106082187,3,4
Kansas City,64112,329123.0138572595,166.1109021534799,1981.345050749064,14167.185864528352,5,4
Kansas City,64112,448579.5325579854,217.31392902487602,2064.200553415222,4918.015915488592,4,5
Kansas City,64112,404549.48672403255,198.53665736604728,2037.65638089773,9969.495368034643,1,4
Kansas City,64112,317934.43008597393,143.38025144845747,2217.4213455070235,5130.214534405775,5,2
Kansas City,64112,421186.4958354967,171.53242577260798,2455.4336822231076,13441.355756867888,4,4
Kansas City,64112,433100.65611080633,197.44658920314953,2193.5079145135105,8760.766231311483,3,2
Kansas City,64112,467893.91611288744,210.082790500086,2227.1882194591085,9568.846163022301,2,3
Kansas City,64112,224406.48387147204,167.6152774791898,1338.8187953173488,5002.222847931812,4,1
Kansas City,64112,211517.34161500464,105.04686069306965,2013.5522396335568,12227.17529100408,4,2
Kansas City,64112,451197.12228193204,201.27737147311538,2241.6683951091763,27945.866355845832,3,2
Kansas City,64112,363773.63875817397,152.46773244536337,2385.905744932173,4369.700732176102,2,5
Kansas City,64112,217671.39308116247,130.15560901596214,1672.3934890463881,6524.642334636735,4,2
Kansas City,64112,181016.69757585807,107.34045189303147,1686.3791271928644,9192.666312098638,6,3
Kansas City,64112,360735.7768848114,209.41698719080566,1722.5717059721378,12823.57493722732,5,3
Kansas City,64112,432543.94041619357,190.23058121536184,2273.7876194916657,5718.541386461216,4,2
Kansas City,64112,464289.02240594366,180.31286245015087,2574.9079466491226,1461.7339493722843,5,4
Kansas City,64112,404991.20799314737,225.51504252896103,1795.8500836640983,18082.692008905615,7,5
Kansas City,64112,510179.7530365027,204.4715858388894,2495.113200904559,12625.836285841606,5,1
Kansas City,64112,475526.5602438017,231.87751154597868,2050.766187170808,2811.3731329064253,3,3
Kansas City,64112,284591.8875671089,147.64106682442102,1927.593004360729,5556.121353921635,3,3
Kansas City,64112,350173.7433202452,185.66277255772076,1886.0740820369876,20498.485377619272,3,6
Kansas City,64112,338791.00688788074,141.3709174250178,2396.4688993942,19070.056697906577,3,3
Kansas City,64112,388717.47772845847,180.20855631087213,2157.042294139986,14050.044391149779,3,3
Kansas City,64112,631073.5394197345,179.67012348172875,3512.401100363859,7197.790337169261,3,5
Kansas City,64112,328077.16515983694,204.17173546836102,1606.8686706670846,8408.423432435558,3,2
Kansas City,64112,425305.7516278349,187.90553807062687,2263.401898607043,7395.606137094034,2,5
Kansas City,64112,355514.1319708247,204.08197113257708,1742.0163574364599,15742.836110062004,3,4
Kansas City,64112,330121.91765923187,206.32245480715676,1600.0290320691786,4730.051534950076,2,7
Kansas City,64112,489721.8273390543,246.95615085900235,1983.0315043202027,4933.071166426556,5,1
Kansas City,64112,365900.0623731232,177.80342778359258,2057.8909357049406,14667.09125127116,2,4
Kansas City,64112,661063.5637271844,160.28654000619505,4124.261236792774,7789.873869160115,5,2
Kansas City,64112,367485.0739078557,193.5189877689752,1898.961327487734,18293.063695293444,3,2
Kansas City,64112,246091.8395228703,164.17057178024206,1499.0009284507314,5346.992308479251,2,3
Kansas City,64112,485633.2759127243,228.1167507319966,2128.880384076974,7741.337880766676,5,3
Kansas City,64112,211537.029253294,178.70145260874767,1183.745437796956,4599.71226648006,5,2
Kansas City,64112,331898.72601036605,170.79697236955158,1943.2354180859854,8035.419046979899,5,3
Kansas City,64112,346248.6183025931,173.43575204423502,1996.4085502640885,3294.6942761624996,3,4
Kansas City,64112,501429.98247265385,206.74173656137685,2425.3931054883583,5970.6839725407945,3,3
Kansas City,64112,462169.00724849635,182.2139520779262,2536.4084472019117,3379.3697334807785,3,3
Kansas City,64112,295709.2276105832,168.66685820386002,1753.2147735459255,12131.379970776918,3,5
Kansas City,64112,446662.7490215578,233.25069425791193,1914.9471363530865,12297.489619048476,3,2
Kansas City,64112,267063.7662939397,162.66195339559462,1641.8330206845567,2832.851788515284,6,1
Kansas City,64112,281399.8636792312,187.62565445951662,1499.7941752147115,17810.22960227602,2,4
Kansas City,64112,440229.0989248586,204.8909845612526,2148.6016081554394,35797.94958239864,2,3
Kansas City,64112,203860.2215126794,140.96158925142925,1446.2111458537802,8223.90678156095,6,6
Kansas City,64112,358660.8934748312,200.07465260660817,1792.6353428689406,5445.409638185053,4,4
Kansas City,64112,243565.6872987201,157.09278817876256,1550.457472443333,43555.670273523174,3,8
Kansas City,64112,478314.1190924719,209.66339255805747,2281.3430292082244,3625.747386705759,5,2
Kansas City,64112,498139.1898317141,159.6810662468342,3119.588324026425,8097.095537854615,3,5
Kansas City,64112,295875.23020555236,206.02372266209292,1436.1221435204732,8910.362321613218,4,2
Kansas City,64112,272241.2960989445,217.58724377438733,1251.182244769951,17930.9830631216,4,3
Kansas City,64112,406170.47954677715,210.74548481682754,1927.3033531409037,9927.264152529842,5,5
Kansas City,64112,386603.77480787376,193.66548390910154,1996.245107823805,5931.405524340853,5,3
Kansas City,64112,378352.0391940067,180.15484575315452,2100.1491112396666,4520.989652051342,3,1
Kansas City,64112,303220.4529329336,170.4934221702942,1778.4876922117703,6516.571861383557,3,3
Kansas City,64112,430823.93798600486,227.81088065207942,1891.1473269091741,4372.282242688818,2,3
Kansas City,64112,364126.8173918634,167.0479810590169,2179.773829551522,8232.886922451009,7,1
Kansas City,64112,406464.9914420278,157.59785380344474,2579.127707849175,5702.609252889715,5,2
Kansas City,64112,250345.65332355956,205.25667065177655,1219.6712171575543,3264.2135659504484,4,4
Kansas City,64112,297990.50379562227,164.34254826319565,1813.2279616255466,16988.370380724322,3,1
Kansas City,64112,335686.7921881882,160.0334474201845,2097.6039546708475,5934.827884888951,3,2
Kansas City,64112,231121.01653053157,146.21702048268853,1580.6710858117597,3738.0327063769405,3,2
Kansas City,64112,530632.6525549034,173.11118049922254,3065.270833603301,7231.786210034312,6,3
Kansas City,64112,312665.5946829998,184.31443426352962,1696.3706392954332,8335.008043759588,2,1
Kansas City,64112,380681.50625915156,193.43523136999744,1968.0050193699965,2805.4431334378933,4,1
Kansas City,64112,487293.8940071014,213.26134265604188,2284.9612027109497,9761.344449926824,2,1
Kansas City,64112,345404.8493491144,201.38024392406206,1715.1873620699466,4268.007114873627,2,4
Kansas City,64112,227188.3969598016,181.2866276497185,1253.1999734628766,22332.85309302588,8,4
Kansas City,64112,323476.90134267596,181.08161113758794,1786.3597485715677,10955.23965286969,7,1
Kansas City,64112,516754.90287404374,200.91160326354608,2572.0510636520567,6293.400518581024,2,3
Kansas City,64112,406240.3400181755,222.25496542610384,1827.81221215615,5115.836268993853,6,4
Kansas City,64112,306014.61471551075,190.16610285743243,1609.1964346817895,7511.693330630477,4,6
Kansas City,64112,434815.3242536211,173.4969163018067,2506.1847410431074,11554.97391927899,3,4
Kansas City,64112,290765.4893475878,158.8352127326107,1830.611010903946,7878.559357699414,4,2
Kansas City,64112,255849.3269483642,146.17220122541195,1750.3282074395206,7022.689451357192,4,4
Kansas City,64112,423727.95476623945,205.2818863340224,2064.1273437870436,8285.141387151018,5,3
Kansas City,64112,488970.29299899156,202.81021978002758,2410.9746221336354,5568.502589835588,7,1
Kansas City,64112,731397.9288556991,202.79300320359843,3606.623094986154,6511.162329843423,4,3
Kansas City,64112,447552.1300928231,183.02824312909738,2445.262667888617,2288.6590499267395,4,5
Kansas City,64112,600589.2335326629,226.0164347438666,2657.281246884906,14348.957337975158,6,4
Kansas City,64112,303260.0067103153,173.0773448033453,1752.1646582623896,9570.832668407229,1,3
Kansas City,64112,328295.7732432177,213.3722846609971,1538.605511792731,5029.738704062162,6,4
Kansas City,64112,374737.5892900823,185.54541202621525,2019.6543002482679,24995.168107623296,3,4
Kansas City,64112,346393.67576488614,169.59952451818427,2042.4212670935065,8428.774855144391,2,2
Kansas City,64112,308583.5431049286,203.21758968820706,1518.4883531902065,4296.305204214836,5,2
Kansas City,64112,377012.9422953288,198.09755832449906,1903.1680424740648,13376.293448846447,5,6
Kansas City,64112,432015.94792205485,196.62327390929795,2197.1760480468006,10158.090398540235,6,3
Kansas City,64112,411038.9419059442,188.90534878625226,2175.8989067643483,10136.974014544461,3,5
Kansas City,64112,418569.6709988344,185.56920212387817,2255.5988073894664,6196.522074240796,3,5
Kansas City,64112,542080.2897043923,253.4912797544115,2138.457347446322,10482.833095994914,5,3
Kansas City,64112,384995.08292638435,219.78267265394425,1751.7080772448928,6837.256587958997,5,3
Kansas City,64112,361743.5838402929,206.8651775116719,1748.692497169478,11167.484794601487,4,4
Kansas City,64112,279601.2638373798,189.75976153432475,1473.4486467343293,2550.97303636275,2,5
Kansas City,64112,667380.5231093805,214.82486225210346,3106.6260958482044,6166.413964780778,2,2
Kansas City,64112,401281.25792958995,201.13100476769048,1995.1238169027008,22482.44090613533,2,3
Kansas City,64112,352193.70127777,187.36358895153273,1879.7339613774989,5049.054855475957,2,2
Kansas City,64112,280807.56446517963,178.13186849634334,1576.4027337474654,5568.5715296957005,5,7
Kansas City,64112,763699.3423845553,184.36475959080187,4142.328198076401,6114.510632895842,4,3
Kansas City,64112,148815.59866953173,97.87551673696177,1520.457859440684,3859.5780350115865,5,3
