SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-5-2025,Single Family Residential,8 Albee Dr,Braintree,MA,02184,1660000,4,3.5,Braintree,3196,25003,2024,,519,,Sold,,,https://www.redfin.com/MA/Braintree/8-Albee-Dr-02184/home/110065955,MLS PIN,73360223,N,Y,42.170794,-71.001764
PAST SALE,January-14-2026,Single Family Residential,26 Berlin Ave,Milton,MA,02186,1005000,4,2,Milton,2142,4500,1985,,469,,Sold,,,https://www.redfin.com/MA/Milton/26-Berlin-Ave-02186/home/8920599,MLS PIN,73461678,N,Y,42.2647252,-71.0414322
PAST SALE,February-5-2026,Single Family Residential,73 Sassamon Ave,Milton,MA,02186,859000,4,1.5,Blue Hills,1960,5502,1959,,438,,Sold,,,https://www.redfin.com/MA/Milton/73-Sassamon-Ave-02186/home/8936547,MLS PIN,73454577,N,Y,42.231747,-71.067914
PAST SALE,June-30-2025,Single Family Residential,37 Meagher Ave,Milton,MA,02186,850000,3,1.5,Milton,1927,4400,1928,,441,,Sold,,,https://www.redfin.com/MA/Milton/37-Meagher-Ave-02186/home/8906395,MLS PIN,73385792,N,Y,42.2558621,-71.0918622
PAST SALE,February-12-2026,Townhouse,69 Wolcott Woods Ln #69,Milton,MA,02186,1899000,2,2.5,Milton,2500,,2023,,760,860,Sold,,,https://www.redfin.com/MA/Milton/69-Wolcott-Woods-Ln-02186/unit-69/home/180511757,MLS PIN,73473373,N,Y,42.222851,-71.114827
PAST SALE,May-16-2025,Single Family Residential,47 Denmark Ave,Milton,MA,02186,710000,3,1,East Milton,990,4500,1949,,717,,Sold,,,https://www.redfin.com/MA/Milton/47-Denmark-Ave-02186/home/8920563,MLS PIN,73356765,N,Y,42.2647339,-71.0409798
PAST SALE,June-18-2025,Multi-Family (2-4 Unit),19-21 Denmark Ave,Milton,MA,02186,980000,4,2,East Milton,1861,4500,1890,,527,,Sold,,,https://www.redfin.com/MA/Milton/19-21-Denmark-Ave-02186/home/195485492,MLS PIN,73362886,N,Y,42.2655704,-71.041599
PAST SALE,January-14-2026,Single Family Residential,26 Berlin Ave,Milton,MA,02186,1005000,4,2,Milton,2142,4500,1985,,469,,Sold,,,https://www.redfin.com/MA/Milton/26-Berlin-Ave-02186/home/8920599,MLS PIN,73461678,N,Y,42.2647252,-71.0414322
PAST SALE,February-5-2026,Single Family Residential,73 Sassamon Ave,Milton,MA,02186,859000,4,1.5,Blue Hills,1960,5502,1959,,438,,Sold,,,https://www.redfin.com/MA/Milton/73-Sassamon-Ave-02186/home/8936547,MLS PIN,73454577,N,Y,42.231747,-71.067914
PAST SALE,June-30-2025,Single Family Residential,37 Meagher Ave,Milton,MA,02186,850000,3,1.5,Milton,1927,4400,1928,,441,,Sold,,,https://www.redfin.com/MA/Milton/37-Meagher-Ave-02186/home/8906395,MLS PIN,73385792,N,Y,42.2558621,-71.0918622
PAST SALE,February-12-2026,Townhouse,69 Wolcott Woods Ln #69,Milton,MA,02186,1899000,2,2.5,Milton,2500,,2023,,760,860,Sold,,,https://www.redfin.com/MA/Milton/69-Wolcott-Woods-Ln-02186/unit-69/home/180511757,MLS PIN,73473373,N,Y,42.222851,-71.114827
PAST SALE,August-21-2025,Single Family Residential,45 Harding Ave,Weymouth,MA,02188,630000,3,2,Weymouth,1807,6250,1925,,349,,Sold,,,https://www.redfin.com/MA/Weymouth/45-Harding-Ave-02188/home/11514141,MLS PIN,73401477,N,Y,42.2234634,-70.9557644
PAST SALE,July-2-2025,Single Family Residential,40 Emilissa Ln,Weymouth,MA,02188,788000,4,3,Weymouth,2800,15000,1986,,281,,Sold,,,https://www.redfin.com/MA/Weymouth/40-Emilissa-Ln-02188/home/11525013,MLS PIN,73363180,N,Y,42.1864012,-70.9600841
PAST SALE,August-25-2025,Single Family Residential,37 Idlewell St,Weymouth,MA,02188,692500,4,2,Weymouth Landing,1358,17250,1948,,510,,Sold,,,https://www.redfin.com/MA/Weymouth/37-Idlewell-St-02188/home/11511737,MLS PIN,73402847,N,Y,42.2273126,-70.9542788
PAST SALE,December-22-2025,Single Family Residential,24 Blake Rd,Weymouth,MA,02188,539000,3,1,Weymouth,1448,7620,1948,,372,,Sold,,,https://www.redfin.com/MA/Weymouth/24-Blake-Rd-02188/home/11520371,MLS PIN,73455391,N,Y,42.2081002,-70.9632711
PAST SALE,June-25-2025,Townhouse,800 Justin Dr #3,Weymouth,MA,02188,510000,2,1.5,Weymouth,1232,202423,2013,,414,278,Sold,,,https://www.redfin.com/MA/Weymouth/800-Justin-Dr-02188/unit-3/home/39951014,MLS PIN,73375330,N,Y,42.1969999,-70.969646
PAST SALE,October-10-2025,Single Family Residential,271 Roosevelt Rd,Weymouth,MA,02188,714900,3,1.5,Weymouth,1428,15238,1985,,501,,Sold,,,https://www.redfin.com/MA/Weymouth/271-Roosevelt-Rd-02188/home/11514593,MLS PIN,73422169,N,Y,42.2218485,-70.9529275
PAST SALE,June-23-2025,Single Family Residential,300 Summer St,Weymouth,MA,02188,620000,3,1.5,Murphy School,1500,9991,1948,,413,,Sold,,,https://www.redfin.com/MA/Weymouth/300-Summer-St-02188/home/11521910,MLS PIN,73324955,N,Y,42.2034529,-70.9675202
PAST SALE,September-12-2025,Single Family Residential,38 Cottage Ln,Weymouth,MA,02188,775000,3,2,Weymouth,2443,25802,1942,,317,,Sold,,,https://www.redfin.com/MA/Weymouth/38-Cottage-Ln-02188/home/11522076,MLS PIN,73409106,N,Y,42.2035659,-70.9598347
PAST SALE,August-20-2025,Single Family Residential,19 K St,East Weymouth,MA,02189,733775,3,2,Weymouth,1960,15483,1985,,374,,Sold,,,https://www.redfin.com/MA/East-Weymouth/19-K-St-02189/home/11513487,MLS PIN,73385060,N,Y,42.2251452,-70.9278925
PAST SALE,September-30-2025,Single Family Residential,55 Cedar St,East Weymouth,MA,02189,375000,2,1.5,Weymouth,1397,11402,1903,,268,,Sold,,,https://www.redfin.com/MA/East-Weymouth/55-Cedar-St-02189/home/11519676,MLS PIN,73431159,N,Y,42.2130654,-70.9208477
PAST SALE,January-8-2026,Single Family Residential,449 Middle St,East Weymouth,MA,02189,690000,3,2,Weymouth,1105,9660,1965,,624,,Sold,,,https://www.redfin.com/MA/East-Weymouth/449-Middle-St-02189/home/11521280,MLS PIN,73457837,N,Y,42.2087098,-70.9437189
PAST SALE,July-18-2025,Single Family Residential,43 Morningside Path,East Weymouth,MA,02189,410000,3,1,Weymouth,828,4487,1915,,495,,Sold,,,https://www.redfin.com/MA/East-Weymouth/43-Morningside-Path-02189/home/11521400,MLS PIN,73373487,N,Y,42.2058394,-70.9313901
PAST SALE,August-8-2025,Multi-Family (2-4 Unit),44-46 Wyman Rd,Braintree,MA,02189,1150000,6,3,Braintree,3038,8760,1900,,379,,Sold,,,https://www.redfin.com/MA/Braintree/44-46-Wyman-Rd-02184/home/196282969,MLS PIN,73400590,N,Y,42.2183635,-71.0009499
PAST SALE,January-23-2026,Townhouse,955 Pleasant St #11,East Weymouth,MA,02189,470000,3,1.5,Weymouth,1311,,2005,,359,150,Sold,,,https://www.redfin.com/MA/East-Weymouth/955-Pleasant-St-02189/unit-11/home/39950898,MLS PIN,73447568,N,Y,42.199437,-70.9235878
PAST SALE,July-18-2025,Single Family Residential,24 Garey St,East Weymouth,MA,02189,610000,2,2,Weymouth Heights,1134,7200,1940,,538,,Sold,,,https://www.redfin.com/MA/East-Weymouth/24-Garey-St-02189/home/11515679,MLS PIN,73393806,N,Y,42.2232642,-70.9355532
PAST SALE,June-13-2025,Single Family Residential,29 Wright St,Weymouth,MA,02190,745000,4,4,Weymouth,2009,9350,1957,,371,,Sold,,,https://www.redfin.com/MA/Weymouth/29-Wright-St-02190/home/11528031,MLS PIN,73367938,N,Y,42.1675443,-70.9432572
PAST SALE,August-6-2025,Single Family Residential,184 Stonehaven Dr,Weymouth,MA,02190,990000,4,3.5,Weymouth,2528,4803,2017,,392,,Sold,,,https://www.redfin.com/MA/Weymouth/184-Stonehaven-Dr-02190/home/146631710,MLS PIN,73386098,N,Y,42.1578904,-70.9539834
PAST SALE,September-12-2025,Single Family Residential,35 Ford Rd,Weymouth,MA,02190,710000,4,2,Weymouth,2187,30120,1967,,325,,Sold,,,https://www.redfin.com/MA/Weymouth/35-Ford-Rd-02190/home/11525684,MLS PIN,73410569,N,Y,42.1824594,-70.9228911
PAST SALE,December-10-2025,Single Family Residential,17 Buchanan Ln,Weymouth,MA,02190,880000,4,4,Weymouth,3013,15009,1955,,292,,Sold,,,https://www.redfin.com/MA/Weymouth/17-Buchanan-Ln-02190/home/11528795,MLS PIN,73404438,N,Y,42.1650088,-70.9363593
PAST SALE,July-18-2025,Single Family Residential,180 Forest St,Weymouth,MA,02190,845000,4,3.5,Weymouth,2155,48400,1940,,392,,Sold,,,https://www.redfin.com/MA/Weymouth/180-Forest-St-02190/home/11525921,MLS PIN,73388265,N,Y,42.175931,-70.9717025
PAST SALE,March-17-2025,Single Family Residential,42 Manchester St,Weymouth,MA,02190,1165770,3,2.5,Stonebridge at Union Point,3123,4680,2024,,373,120,Sold,,,https://www.redfin.com/MA/Weymouth/42-Manchester-St-02190/home/167723455,MLS PIN,73290384,N,Y,42.1619428,-70.9406193
PAST SALE,February-11-2026,Single Family Residential,1 Sandpiper Grn,Weymouth,MA,02190,645000,2,2.5,Union Point,1532,2493,2013,,421,338,Sold,,,https://www.redfin.com/MA/Weymouth/1-Sandpiper-Grn-02190/home/110091949,MLS PIN,73461948,N,Y,42.1574877,-70.9480623
PAST SALE,February-13-2026,Condo/Co-op,55 Greentree Ln #47,Weymouth,MA,02190,345000,2,1.5,Weymouth,910,,1970,,379,435,Sold,,,https://www.redfin.com/MA/Weymouth/55-Greentree-Ln-02190/unit-47/home/11527680,MLS PIN,73470424,N,Y,42.1663913,-70.9523116
PAST SALE,November-14-2025,Single Family Residential,17 Sears Rd,Weymouth,MA,02190,890000,4,3.5,South Weymouth,3010,84506,1998,,296,,Sold,,,https://www.redfin.com/MA/Weymouth/17-Sears-Rd-02190/home/11526791,MLS PIN,73439139,N,Y,42.1751576,-70.9286964
PAST SALE,October-30-2025,Single Family Residential,54 Parkview St,Weymouth,MA,02190,699900,2,2.5,Union Point,1448,1487,2012,,483,225,Sold,,,https://www.redfin.com/MA/Weymouth/54-Parkview-St-02190/home/40174257,MLS PIN,73426996,N,Y,42.1580629,-70.947238
PAST SALE,March-7-2025,Condo/Co-op,65 Greentree Ln #17,Weymouth,MA,02190,320000,2,1.5,Weymouth,910,522720,1970,,352,395,Sold,,,https://www.redfin.com/MA/Weymouth/65-Greentree-Ln-02190/unit-17/home/11527618,MLS PIN,73315138,N,Y,42.1665935,-70.9517543
PAST SALE,July-18-2025,Single Family Residential,180 Forest St,Weymouth,MA,02190,845000,4,3.5,Weymouth,2155,48400,1940,,392,,Sold,,,https://www.redfin.com/MA/Weymouth/180-Forest-St-02190/home/11525921,MLS PIN,73388265,N,Y,42.175931,-70.9717025
PAST SALE,August-7-2025,Single Family Residential,26 Weybosset St,North Weymouth,MA,02191,735000,4,3,Weymouth,1936,3600,1928,,380,,Sold,,,https://www.redfin.com/MA/North-Weymouth/26-Weybosset-St-02191/home/11503543,MLS PIN,73388050,N,Y,42.2454012,-70.9561152
PAST SALE,September-2-2025,Condo/Co-op,15 Sleeper St #202,Boston,MA,02210,1250000,2,1,Fort Point,1453,,1911,,860,738,Sold,,,https://www.redfin.com/MA/Boston/15-Sleeper-St-02210/unit-202/home/9252703,MLS PIN,73402015,N,Y,42.3519417,-71.048997
PAST SALE,February-12-2026,Condo/Co-op,35 Channel Center St #402,Boston,MA,02210,1690000,2,2,Boston,1735,1735,1919,,974,1079,Sold,,,https://www.redfin.com/MA/Boston/35-Channel-Ctr-St-02210/unit-402/home/11737300,MLS PIN,73476756,N,Y,42.3463413,-71.0506125
PAST SALE,May-14-2025,Condo/Co-op,135 Seaport Blvd #1206,Boston,MA,02210,1675000,2,2,Seaport District,1013,,2020,,1654,2147,Sold,,,https://www.redfin.com/MA/Boston/135-Seaport-Blvd-02210/unit-1206/home/170121734,MLS PIN,73349399,N,Y,42.3499752,-71.0435321
PAST SALE,November-13-2025,Condo/Co-op,82 Jersey St Unit B1,Boston,MA,02215,490000,1,1,The Fenway,650,650,1920,,754,430,Sold,,,https://www.redfin.com/MA/Boston/82-Jersey-St-02215/unit-B1/home/9273695,MLS PIN,73425942,N,Y,42.3441186,-71.097387
PAST SALE,May-8-2025,Single Family Residential,37 Bouve Ave,Brockton,MA,02301,415000,2,1,Brockton,900,7200,1930,,461,,Sold,,,https://www.redfin.com/MA/Brockton/37-Bouve-Ave-02301/home/16325862,MLS PIN,73352187,N,Y,42.0697237,-71.0305822
PAST SALE,May-30-2025,Single Family Residential,32 Shaw Rd,Brockton,MA,02301,435000,2,1,Brockton,745,5567,1963,,584,,Sold,,,https://www.redfin.com/MA/Brockton/32-Shaw-Rd-02301/home/16331997,MLS PIN,73360667,N,Y,42.0667331,-71.0540134
PAST SALE,October-24-2025,Multi-Family (2-4 Unit),25 Somerset Pl,Brockton,MA,02301,962500,9,3,Brockton,4400,6639,1904,,219,,Sold,,,https://www.redfin.com/MA/Brockton/25-Somerset-Pl-02301/home/16321663,MLS PIN,73393188,N,Y,42.0761586,-71.0182205
PAST SALE,August-18-2025,Single Family Residential,63 Menlo St,Brockton,MA,02301,623000,5,2.5,Brockton,2187,3777,1925,,285,,Sold,,,https://www.redfin.com/MA/Brockton/63-Menlo-St-02301/home/16324490,MLS PIN,73357177,N,Y,42.0689505,-71.0235249
PAST SALE,,Single Family Residential,14 Clyde St,Brockton,MA,02301,341000,3,1,,1830,7405,1931,,186,,,,,https://www.redfin.com/MA/Brockton/14-Clyde-St-02301/home/16321939,,,N,Y,42.1105107,-71.0298244
PAST SALE,,Condo/Co-op,685 Oak St Unit 16-3,Brockton,MA,02301,220000,2,1.5,,1083,,1985,,203,,,,,https://www.redfin.com/MA/Brockton/685-Oak-St-02301/unit-16-3/home/16332499,,,N,Y,42.103014,-71.055619
PAST SALE,May-9-2025,Townhouse,17 Foster St #4,Brockton,MA,02301,409900,3,2.5,Brockton,1403,,2013,,292,250,Sold,,,https://www.redfin.com/MA/Brockton/17-Foster-St-02301/unit-4/home/76487877,MLS PIN,73352228,N,Y,42.0742052,-71.0229745
PAST SALE,November-7-2025,Multi-Family (2-4 Unit),88 Vine St,Brockton,MA,02301,810000,8,3,Brockton,3171,7719,1912,,255,,Sold,,,https://www.redfin.com/MA/Brockton/88-Vine-St-02301/home/16322365,MLS PIN,73447512,N,Y,42.0993328,-71.0249499
PAST SALE,,Condo/Co-op,17 Foster St #17,Brockton,MA,02301,410000,3,2.5,,1403,,2013,,292,,,,,https://www.redfin.com/MA/Brockton/17-Foster-St-02301/unit-17/home/21784627,,,N,Y,42.0742052,-71.0229745
PAST SALE,June-3-2025,Multi-Family (2-4 Unit),20 3rd St,Brockton,MA,02301,885000,5,,Brockton,2004,,1900,,442,,Sold,,,https://www.redfin.com/MA/Brockton/20-3rd-St-02301/home/16324433,MLS PIN,73384389,N,Y,42.0692272,-71.0247351
PAST SALE,August-4-2025,Townhouse,17 Foster St #17,Brockton,MA,02301,410000,3,2.5,Brockton,1403,,2013,,292,250,Sold,,,https://www.redfin.com/MA/Brockton/17-Foster-St-02301/unit-17/home/21773310,MLS PIN,73410288,N,Y,42.0739753,-71.0227779
PAST SALE,January-6-2026,Multi-Family (5+ Unit),1435 Main St,Brockton,MA,02301,690000,7,3.5,Brockton,4680,2701,1920,,147,,Sold,,,https://www.redfin.com/MA/Brockton/1435-Main-St-02301/home/16317787,MLS PIN,73462675,N,Y,42.056937,-71.0134142
PAST SALE,September-15-2025,Single Family Residential,104 Debbie Rd Lot 16,Brockton,MA,02301,885000,4,2.5,Mia Meadows,2750,30000,2025,,322,42,Sold,,,https://www.redfin.com/MA/Brockton/104-Debbie-Rd-02302/unit-16/home/197828841,MLS PIN,73429372,N,Y,42.0934377,-70.986712
PAST SALE,July-23-2025,Multi-Family (2-4 Unit),33-35 Field St,Brockton,MA,02301,700000,6,2,Brockton,2376,4996,1925,,295,,Sold,,,https://www.redfin.com/MA/Brockton/33-Field-St-02301/home/16321918,MLS PIN,73369694,N,Y,42.1049232,-71.0230221
PAST SALE,March-24-2025,Multi-Family (2-4 Unit),67 Malvern Rd,Brockton,MA,02301,760000,7,2,Brockton,2289,5998,1900,,332,,Sold,,,https://www.redfin.com/MA/Brockton/67-Malvern-Rd-02301/home/16329310,MLS PIN,73341132,N,Y,42.0869882,-71.0393302
PAST SALE,April-25-2025,Single Family Residential,51 Linnea Ave,Brockton,MA,02301,415000,2,1,Brockton,870,5937,1957,,477,,Sold,,,https://www.redfin.com/MA/Brockton/51-Linnea-Ave-02301/home/16324252,MLS PIN,73348357,N,Y,42.0675509,-71.0264381
PAST SALE,July-16-2025,Condo/Co-op,685 Oak St Unit 11-5,Brockton,MA,02301,275000,2,1.5,Brockton,1141,,1985,,241,589,Sold,,,https://www.redfin.com/MA/Brockton/685-Oak-St-02301/unit-11-5/home/16332680,MLS PIN,73391832,N,Y,42.103014,-71.055619
PAST SALE,December-30-2025,Multi-Family (2-4 Unit),23 Foster St,Brockton,MA,02301,715000,6,2,Brockton,2238,7910,1872,,319,,Sold,,,https://www.redfin.com/MA/Brockton/23-Foster-St-02301/home/16318346,MLS PIN,73455126,N,Y,42.0735904,-71.0226347
PAST SALE,March-21-2025,Multi-Family (2-4 Unit),728 Main St,Brockton,MA,02301,779000,6,2.5,Brockton,4825,4465,1910,,161,,Sold,,,https://www.redfin.com/MA/Brockton/728-Main-St-02301/home/16321331,MLS PIN,73333906,N,Y,42.0709844,-71.0179802
PAST SALE,June-16-2025,Condo/Co-op,81 Colonel Bell Dr Unit 2G,Brockton,MA,02301,175000,1,1,Brockton,622,,1973,,281,248,Sold,,,https://www.redfin.com/MA/Brockton/81-Colonel-Bell-Dr-02301/unit-2G/home/16328644,MLS PIN,73331324,N,Y,42.0931762,-71.0385656
PAST SALE,July-25-2025,Condo/Co-op,221 Oak St Unit 2-31,Brockton,MA,02301,265000,1,1,Brockton,960,,1982,,276,451,Sold,,,https://www.redfin.com/MA/Brockton/221-Oak-St-02301/unit-2-31/home/16328088,MLS PIN,73384939,N,Y,42.101995,-71.0345525
PAST SALE,March-14-2025,Condo/Co-op,221 Oak St Unit 15-23,Brockton,MA,02301,310000,2,2,Brockton,1155,,1982,,268,550,Sold,,,https://www.redfin.com/MA/Brockton/221-Oak-St-02301/unit-15-23/home/16327852,MLS PIN,73330722,N,Y,42.101995,-71.0345525
PAST SALE,,Single Family Residential,14 Clyde St,Brockton,MA,02301,341000,3,1,,1830,7405,1931,,186,,,,,https://www.redfin.com/MA/Brockton/14-Clyde-St-02301/home/16321939,,,N,Y,42.1105107,-71.0298244
PAST SALE,July-23-2025,Multi-Family (2-4 Unit),33-35 Field St,Brockton,MA,02301,700000,6,2,Brockton,2376,4996,1925,,295,,Sold,,,https://www.redfin.com/MA/Brockton/33-Field-St-02301/home/16321918,MLS PIN,73369694,N,Y,42.1049232,-71.0230221
PAST SALE,,Multi-Family (2-4 Unit),47 Kingman St,Brockton,MA,02302,425000,4,2,,1536,6098,1900,,277,,,,,https://www.redfin.com/MA/Brockton/47-Kingman-St-02302/home/16335805,,,N,Y,42.0825998,-71.0019739
PAST SALE,,Other,697 Plain St,Brockton,MA,02302,210000,,,,,95396,,,,,,,,https://www.redfin.com/MA/Brockton/697-Plain-St-02302/home/16321049,,,N,Y,42.0471448,-70.9902741
PAST SALE,,Single Family Residential,196 Southfield Dr,Brockton,MA,02302,300000,3,1,,1316,10019,1971,,228,,,,,https://www.redfin.com/MA/Brockton/196-Southfield-Dr-02302/home/16320359,,,N,Y,42.0614238,-70.9890468
PAST SALE,April-4-2025,Single Family Residential,561 Summer,Brockton,MA,02302,500000,3,1,Brockton,1120,18565,1900,,446,,Sold,,,https://www.redfin.com/MA/Brockton/561-Summer-St-02302/home/16320152,MLS PIN,73332138,N,Y,42.0637789,-71.0027999
PAST SALE,January-23-2026,Single Family Residential,13 Barry St,Brockton,MA,02302,350000,3,1,Brockton,1352,11012,1972,,259,,Sold,,,https://www.redfin.com/MA/Brockton/13-Barry-St-02302/home/16335402,MLS PIN,73465030,N,Y,42.0854657,-71.0076977
PAST SALE,October-17-2025,Single Family Residential,187 Arthur St,Brockton,MA,02302,825000,4,2.5,Brockton,2400,32825,2025,,344,,Sold,,,https://www.redfin.com/MA/Brockton/187-Arthur-St-02302/home/189728927,MLS PIN,73435599,N,Y,42.103336,-71.007769
PAST SALE,June-16-2025,Single Family Residential,59 Hopkins Rd,Brockton,MA,02302,525000,3,1,Brockton,1148,11021,1971,,457,,Sold,,,https://www.redfin.com/MA/Brockton/59-Hopkins-Rd-02302/home/16320635,MLS PIN,73378389,N,Y,42.063132,-70.9887707
PAST SALE,October-16-2025,Single Family Residential,95 Nicholson Dr,Brockton,MA,02302,630000,3,1.5,Brockton,1380,12502,1960,,457,,Sold,,,https://www.redfin.com/MA/Brockton/95-Nicholson-Dr-02302/home/16333954,MLS PIN,73408320,N,Y,42.0999092,-70.9955114
PAST SALE,September-8-2025,Single Family Residential,110 Portland St,Brockton,MA,02302,610000,3,2,Brockton,1408,7200,1965,,433,,Sold,,,https://www.redfin.com/MA/Brockton/110-Portland-St-02302/home/16335947,MLS PIN,73369958,N,Y,42.0768189,-70.9822172
PAST SALE,December-31-2025,Multi-Family (2-4 Unit),99 Grove St,Brockton,MA,02302,750000,6,3,Brockton,3188,8960,1899,,235,,Sold,,,https://www.redfin.com/MA/Brockton/99-Grove-St-02302/home/16321340,MLS PIN,73454894,N,Y,42.07221,-71.0139297
PAST SALE,July-11-2025,Vacant Land,Lot 2 Arthur St,Brockton,MA,02302,240000,,,Brockton,,53166,,,,,Sold,,,https://www.redfin.com/MA/Brockton/2-Arthur-St-02302/home/195976854,MLS PIN,73384491,N,Y,42.1027107,-71.0164265
PAST SALE,April-4-2025,Single Family Residential,55 Bourne St,Brockton,MA,02302,420000,3,1,Brockton,1208,8499,1963,,348,,Sold,,,https://www.redfin.com/MA/Brockton/55-Bourne-St-02302/home/16329873,MLS PIN,73342224,N,Y,42.1101484,-71.0074869
PAST SALE,May-28-2025,Single Family Residential,94 Jacob St,Brockton,MA,02302,430000,2,2,Brockton,1261,7200,1974,,341,,Sold,,,https://www.redfin.com/MA/Brockton/94-Jacob-St-02302/home/16337149,MLS PIN,73354845,N,Y,42.0772845,-70.997821
PAST SALE,July-31-2025,Single Family Residential,314 W Main St,Avon,MA,02322,845000,3,2.5,Avon,2700,30002,1941,,313,,Sold,,,https://www.redfin.com/MA/Avon/314-W-Main-St-02322/home/11823357,MLS PIN,73386556,N,Y,42.1279222,-71.0414936
PAST SALE,July-31-2025,Single Family Residential,314 W Main St,Avon,MA,02322,845000,3,2.5,Avon,2700,30002,1941,,313,,Sold,,,https://www.redfin.com/MA/Avon/314-W-Main-St-02322/home/11823357,MLS PIN,73386556,N,Y,42.1279222,-71.0414936
PAST SALE,September-22-2025,Condo/Co-op,18 Mountain Ash Rd #18,East Bridgewater,MA,02333,480000,2,2,,1380,,2004,,348,280,Sold,,,https://www.redfin.com/MA/East-Bridgewater/18-Mountain-Ash-Rd-02333/unit-18/home/177902407,RIS,1395869,N,Y,42.0404616,-70.9391458
PAST SALE,April-16-2025,Single Family Residential,14 Batti Ave,East Bridgewater,MA,02333,530000,3,1.5,East Bridgewater,1400,11000,1962,,379,,Sold,,,https://www.redfin.com/MA/East-Bridgewater/14-Batti-Ave-02333/home/16347054,MLS PIN,73340603,N,Y,42.0407134,-70.9593006
PAST SALE,,Single Family Residential,40 King Hill Rd,Hanover,MA,02339,525000,4,2.5,,1456,34412,1974,,361,,,,,https://www.redfin.com/MA/Hanover/40-King-Hill-Rd-02339/home/16351437,,,N,Y,42.0931479,-70.8827538
PAST SALE,September-30-2025,Single Family Residential,14 Wood Hollow Way,Hanover,MA,02339,1270000,4,2.5,Wood Hollow,3598,30002,2018,,353,29,Sold,,,https://www.redfin.com/MA/Hanover/14-Wood-Hollow-Way-02339/home/133162207,MLS PIN,73426320,N,Y,42.0918398,-70.885868
PAST SALE,January-27-2026,Single Family Residential,255 Holmes St,Hanson,MA,02341,710000,3,2.5,Hanson,2918,48984,2004,,243,,Sold,,,https://www.redfin.com/MA/Hanson/255-Holmes-St-02341/home/16358469,MLS PIN,73459699,N,Y,42.0551382,-70.886107
PAST SALE,December-22-2025,Single Family Residential,417 Birchbark Dr,Hanson,MA,02341,760000,4,2.5,Hanson,3805,47916,1989,,200,,Sold,,,https://www.redfin.com/MA/Hanson/417-Birchbark-Dr-02341/home/16356029,MLS PIN,73446314,N,Y,42.0778486,-70.8999205
PAST SALE,September-2-2025,Townhouse,11 Hayford Trl #14,Hanson,MA,02341,657190,2,2.5,Hanson,2062,,2025,,319,352,Sold,,,https://www.redfin.com/MA/Hanson/11-Hayford-Trl-02341/unit-14/home/195470273,MLS PIN,73361943,N,Y,42.086136,-70.891701
PAST SALE,July-30-2025,Townhouse,1139 Main St #3,Hanson,MA,02341,389900,1,1.5,Hanson,1257,,2024,,310,225,Sold,,,https://www.redfin.com/MA/Hanson/1139-Main-St-02341/unit-3/home/194027435,MLS PIN,73383594,N,Y,42.0431677,-70.8823843
PAST SALE,September-4-2025,Townhouse,9 Hayford Trl #13,Hanson,MA,02341,655880,2,2.5,Hanson,2062,,2025,,318,352,Sold,,,https://www.redfin.com/MA/Hanson/9-Hayford-Trl-02341/unit-13/home/195470274,MLS PIN,73361942,N,Y,42.0865243,-70.8918114
PAST SALE,May-2-2025,Condo/Co-op,1407 Main St #1,Hanson,MA,02341,524900,2,2.5,Hanson,1980,43560,2025,,265,150,Sold,,,https://www.redfin.com/MA/Hanson/1407-Main-St-02341/unit-1/home/195041673,MLS PIN,73346526,N,Y,42.0413366,-70.8918218
PAST SALE,June-18-2025,Townhouse,18 Howland Trl #36,Hanson,MA,02341,723000,2,2.5,Hanson,2324,,2024,,311,389,Sold,,,https://www.redfin.com/MA/Hanson/18-Howland-Trl-02341/unit-36/home/194460270,MLS PIN,73329524,N,Y,42.0860075,-70.8920275
PAST SALE,March-14-2025,Townhouse,1139 Main St #1,Hanson,MA,02341,425000,1,1.5,Hanson,1243,,2024,,342,225,Sold,,,https://www.redfin.com/MA/Hanson/1139-Main-St-02341/unit-1/home/194027339,MLS PIN,73321275,N,Y,42.0431677,-70.8823843
PAST SALE,February-28-2025,Townhouse,12 Howland Trl #39,Hanson,MA,02341,702160,2,2.5,Hanson,2202,,2024,,319,389,Sold,,,https://www.redfin.com/MA/Hanson/12-Howland-Trl-02341/unit-39/home/194460308,MLS PIN,73329526,N,Y,42.0861288,-70.8921971
PAST SALE,November-18-2025,Townhouse,15 Hayford Trl #16,Hanson,MA,02341,762990,2,2.5,Hanson,2324,,2024,,328,389,Sold,,,https://www.redfin.com/MA/Hanson/15-Hayford-Trl-02341/unit-16/home/196108167,MLS PIN,73391461,N,Y,42.086552,-70.8916342
